calendar year,entity code,type of financial information,amount,SDG goal,SDG target,SDG indicator
2023,UNESCO,EXP,17784863,16,16.1,
2023,UNESCO,EXP,0,12,12.a,
2023,UNESCO,EXP,437021,13,13.2,
2023,UNESCO,EXP,911926,14,14.2,
2023,UNESCO,EXP,1003163,14,14.7,
2023,UNESCO,EXP,388417,15,15.4,
2023,UNESCO,EXP,319210,16,16.4,
2023,UNESCO,EXP,7000,16,16.2,
2023,FAO,EXP,893825,14,14.c,
2023,FAO,EXP,41896669,15,15.1,
2023,FAO,EXP,15823304,14,14.c,
2023,FAO,EXP,33894212,15,15.2,
2023,FAO,EXP,17634891,15,15.3,
2023,FAO,EXP,716422,4,4.1,
2023,FAO,EXP,999226,5,5.4,
2023,FAO,EXP,2313081,5,5.1,
2023,FAO,EXP,3527773,5,5.5,
2023,FAO,EXP,16322,10,10.3,
2023,FAO,EXP,893825,14,14.a,
2023,FAO,EXP,3246474,14,14.a,
2023,FAO,EXP,4238246,17,17.5,
2023,FAO,EXP,4606896,17,17.6,
2023,FAO,EXP,1747163,17,17.8,
2023,FAO,EXP,8804989,1,1.2,
2023,FAO,EXP,3847886,1,1.b,
2023,FAO,EXP,4373478,1,1.b,
2023,FAO,EXP,8152655,1,1.3,
2023,FAO,EXP,335900260,2,2.1,
2023,FAO,EXP,4221434,2,2.a,
2023,FAO,EXP,1956521,2,2.c,
2023,FAO,EXP,1803670,3,3.4,
2023,FAO,EXP,27688177,1,1.4,
2023,FAO,EXP,34892247,2,2.2,
2023,FAO,EXP,5365674,2,2.a,
2023,FAO,EXP,2567300,2,2.c,
2023,FAO,EXP,883600,3,3.9,
2023,FAO,EXP,852758,4,4.3,
2023,FAO,EXP,778344,10,10.7,
2023,FAO,EXP,449637,10,10.b,
2023,FAO,EXP,3137660,11,11.a,
2023,FAO,EXP,2453854,12,12.1,
2023,FAO,EXP,2125529,12,12.5,
2023,FAO,EXP,1288275,12,12.a,
2023,FAO,EXP,417365325,1,1.5,
2023,FAO,EXP,143851889,2,2.3,
2023,FAO,EXP,1413413,2,2.b,
2023,FAO,EXP,1821130,3,3.d,
2023,FAO,EXP,61893063,1,1.1,
2023,FAO,EXP,9248215,2,2.5,
2023,FAO,EXP,2776117,2,2.b,
2023,FAO,EXP,3858719,3,3.2,
2023,FAO,EXP,21338345,3,3.d,
2023,FAO,EXP,4370242,5,5.a,
2023,FAO,EXP,676667,5,5.c,
2023,FAO,EXP,2265578,6,6.3,
2023,FAO,EXP,2267327,6,6.6,
2023,FAO,EXP,3853236,8,8.1,
2023,FAO,EXP,143371835,2,2.4,
2023,FAO,EXP,2586504,3,3.1,
2023,FAO,EXP,718416,4,4.2,
2023,FAO,EXP,2849929,5,5.b,
2023,FAO,EXP,2313901,6,6.5,
2023,FAO,EXP,1141944,8,8.4,
2023,FAO,EXP,60442,8,8.a,
2023,FAO,EXP,538648,9,9.c,
2023,FAO,EXP,89185,10,10.a,
2023,FAO,EXP,2534074,11,11.5,
2023,FAO,EXP,180190,11,11.b,
2023,FAO,EXP,7377627,12,12.3,
2023,FAO,EXP,1432337,12,12.7,
2023,FAO,EXP,33891326,13,13.1,
2023,FAO,EXP,1121623,4,4.4,
2023,FAO,EXP,3316522,5,5.a,
2023,FAO,EXP,538648,5,5.b,
2023,FAO,EXP,5880272,6,6.4,
2023,FAO,EXP,3222638,8,8.2,
2023,FAO,EXP,985403,8,8.7,
2023,FAO,EXP,424083,9,9.c,
2023,FAO,EXP,3245762,5,5.c,
2023,FAO,EXP,1144425,7,7.3,
2023,FAO,EXP,5299349,8,8.3,
2023,FAO,EXP,1413413,8,8.a,
2023,FAO,EXP,1109956,9,9.b,
2023,FAO,EXP,3738992,8,8.5,
2023,FAO,EXP,976240,8,8.6,
2023,FAO,EXP,744777,8,8.8,
2023,FAO,EXP,11260918,9,9.3,
2023,FAO,EXP,279039,9,9.b,
2023,FAO,EXP,8251934,10,10.1,
2023,FAO,EXP,10110541,10,10.2,
2023,FAO,EXP,560227,10,10.4,
2023,FAO,EXP,3107017,10,10.b,
2023,FAO,EXP,717855,11,11.a,
2023,FAO,EXP,31615209,12,12.2,
2023,FAO,EXP,5810819,12,12.8,
2023,FAO,EXP,3107017,13,13.a,
2023,FAO,EXP,3013090,14,14.3,
2023,FAO,EXP,1413413,10,10.a,
2023,FAO,EXP,1050785,11,11.b,
2023,FAO,EXP,1355941,12,12.4,
2023,FAO,EXP,1393557,12,12.a,
2023,FAO,EXP,23123811,13,13.2,
2023,FAO,EXP,15008223,13,13.b,
2023,FAO,EXP,2802024,14,14.6,
2023,FAO,EXP,10684341,15,15.4,
2023,FAO,EXP,3551409,16,16.1,
2023,FAO,EXP,187991,13,13.a,
2023,FAO,EXP,25049870,14,14.2,
2023,FAO,EXP,5592895,14,14.7,
2023,FAO,EXP,4691992,15,15.6,
2023,FAO,EXP,1050785,16,16.a,
2023,FAO,EXP,4857800,13,13.b,
2023,FAO,EXP,18476883,14,14.4,
2023,FAO,EXP,12620581,14,14.b,
2023,FAO,EXP,5638511,15,15.8,
2023,FAO,EXP,8972647,16,16.7,
2023,FAO,EXP,126204,16,16.a,
2023,FAO,EXP,1051034,16,16.3,
2023,FAO,EXP,1323758,17,17.1,
2023,FAO,EXP,2407639,17,17.11,
2023,FAO,EXP,1766487,17,17.12,
2023,FAO,EXP,7476760,17,17.14,
2023,FAO,EXP,213508,17,17.16,
2023,FAO,EXP,6919672,17,17.17,
2023,FAO,EXP,4609161,14,14.b,
2023,FAO,EXP,1248715,15,15.5,
2023,FAO,EXP,901305,15,15.9,
2023,IOM,BUD,2207629,17,17.14,
2023,IOM,BUD,873411,17,17.15,
2023,IOM,BUD,1714064,17,17.16,
2023,IOM,BUD,12249611,17,17.18,
2023,IOM,BUD,300842,17,17.19,
2023,IOM,BUD,4597412,17,17.17,
2023,IOM,BUD,8976,17,17.2,
2023,IOM,BUD,1960703,17,17.3,
2023,IOM,BUD,90112,17,17.6,
2023,IOM,BUD,24001,17,17.5,
2023,IOM,BUD,18652,17,17.7,
2023,IOM,BUD,78040,17,17.8,
2023,IOM,BUD,2183746,1,1.a,
2023,IOM,BUD,230276,2,2.4,
2023,IOM,BUD,87103722,3,3.3,
2023,IOM,BUD,27866916,3,3.4,
2023,IOM,BUD,10734824,3,3.7,
2023,IOM,BUD,72112020,3,3.8,
2023,IOM,BUD,109436,3,3.a,
2023,IOM,BUD,154966,3,3.9,
2023,IOM,BUD,16650656,3,3.d,
2023,IOM,BUD,4053139,4,4.3,
2023,IOM,BUD,10614352,4,4.7,
2023,IOM,BUD,7739635,5,5.1,
2023,IOM,BUD,15932661,5,5.5,
2023,IOM,BUD,75836,6,6.5,
2023,IOM,BUD,5491975,1,1.1,
2023,IOM,BUD,413528278,1,1.5,
2023,IOM,BUD,187260,2,2.3,
2023,IOM,BUD,1157720,3,3.2,
2023,IOM,BUD,1971854,3,3.c,
2023,IOM,BUD,30841019,4,4.4,
2023,IOM,BUD,95123,4,4.c,
2023,IOM,BUD,295641,5,5.3,
2023,IOM,BUD,22722104,6,6.b,
2023,IOM,BUD,5427704,1,1.2,
2023,IOM,BUD,1352410,1,1.b,
2023,IOM,BUD,151139,2,2.a,
2023,IOM,BUD,25179157,1,1.3,
2023,IOM,BUD,1160895,2,2.2,
2023,IOM,BUD,749803,3,3.b,
2023,IOM,BUD,436758,4,4.2,
2023,IOM,BUD,689530,4,4.6,
2023,IOM,BUD,533275,4,4.a,
2023,IOM,BUD,628831,5,5.4,
2023,IOM,BUD,1471569,5,5.a,
2023,IOM,BUD,2603,6,6.a,
2023,IOM,BUD,1615447,7,7.3,
2023,IOM,BUD,2787100,7,7.b,
2023,IOM,BUD,12188093,8,8.5,
2023,IOM,BUD,32583566,8,8.7,
2023,IOM,BUD,9707693,8,8.8,
2023,IOM,BUD,16150,8,8.9,
2023,IOM,BUD,215751,8,8.b,
2023,IOM,BUD,22577,9,9.5,
2023,IOM,BUD,45436266,10,10.2,
2023,IOM,BUD,10293,10,10.b,
2023,IOM,BUD,3371481,11,11.3,
2023,IOM,BUD,46520039,1,1.4,
2023,IOM,BUD,6313826,2,2.1,
2023,IOM,BUD,1831943,3,3.1,
2023,IOM,BUD,288617,8,8.1,
2023,IOM,BUD,2603,8,8.4,
2023,IOM,BUD,7838328,9,9.1,
2023,IOM,BUD,62473,9,9.a,
2023,IOM,BUD,1757346902,10,10.7,
2023,IOM,BUD,59360786,11,11.1,
2023,IOM,BUD,630284,11,11.7,
2023,IOM,BUD,1285931,4,4.1,
2023,IOM,BUD,560699,4,4.5,
2023,IOM,BUD,1521670,4,4.b,
2023,IOM,BUD,56929646,5,5.2,
2023,IOM,BUD,35725,5,5.6,
2023,IOM,BUD,60261,5,5.b,
2023,IOM,BUD,2462426,5,5.c,
2023,IOM,BUD,43827419,6,6.1,
2023,IOM,BUD,59926338,6,6.2,
2023,IOM,BUD,2613907,6,6.3,
2023,IOM,BUD,406553,6,6.4,
2023,IOM,BUD,1049838,7,7.2,
2023,IOM,BUD,1497434,7,7.a,
2023,IOM,BUD,3118075,8,8.3,
2023,IOM,BUD,39698,8,8.1,
2023,IOM,BUD,582448,9,9.4,
2023,IOM,BUD,54642,9,9.b,
2023,IOM,BUD,689995,10,10.4,
2023,IOM,BUD,817,11,11.6,
2023,IOM,BUD,1082291,11,11.a,
2023,IOM,BUD,47412,12,12.4,
2023,IOM,BUD,11170438,13,13.1,
2023,IOM,BUD,107443,15,15.1,
2023,IOM,BUD,12,15,15.3,
2023,IOM,BUD,27208245,16,16.2,
2023,IOM,BUD,6203084,16,16.6,
2023,IOM,BUD,4109786,16,16.9,
2023,IOM,BUD,3429242,7,7.1,
2023,IOM,BUD,1708754,11,11.c,
2023,IOM,BUD,29050,12,12.8,
2023,IOM,BUD,1122780,13,13.b,
2023,IOM,BUD,4897,15,15.5,
2023,IOM,BUD,3237264,16,16.5,
2023,IOM,BUD,7315880,16,16.1,
2023,IOM,BUD,222393,8,8.2,
2023,IOM,BUD,22693869,8,8.6,
2023,IOM,BUD,331306,9,9.3,
2023,IOM,BUD,86648,9,9.c,
2023,IOM,BUD,2145759,10,10.3,
2023,IOM,BUD,846724,10,10.c,
2023,IOM,BUD,-1234,11,11.2,
2023,IOM,BUD,80509956,11,11.5,
2023,IOM,BUD,387853,12,12.2,
2023,IOM,BUD,253791,12,12.5,
2023,IOM,BUD,2282904,13,13.3,
2023,IOM,BUD,25687,15,15.2,
2023,IOM,BUD,3973,15,15.9,
2023,IOM,BUD,4426446,16,16.4,
2023,IOM,BUD,27824,16,16.8,
2023,IOM,BUD,39998711,16,16.a,
2023,IOM,BUD,88722,17,17.1,
2023,IOM,BUD,1495402,17,17.9,
2023,IOM,BUD,3573571,11,11.b,
2023,IOM,BUD,2603,12,12.6,
2023,IOM,BUD,2304476,13,13.2,
2023,IOM,BUD,10157,14,14.2,
2023,IOM,BUD,35247552,16,16.1,
2023,IOM,BUD,8369257,16,16.3,
2023,IOM,BUD,44096006,16,16.7,
2023,IOM,BUD,1719451,16,16.b,
2023,UNDP,EXP,3051871,17,17.7,
2023,UNDP,EXP,90834627,17,17.9,
2023,UNDP,EXP,287898,17,17.5,
2023,UNDP,EXP,6984791,17,17.6,
2023,UNDP,EXP,1730495,17,17.8,
2023,UNDP,EXP,2920489,11,11.2,
2023,UNDP,EXP,59659078,11,11.3,
2023,UNDP,EXP,4109343,11,11.6,
2023,UNDP,EXP,3856745,11,11.4,
2023,UNDP,EXP,17931264,11,11.a,
2023,UNDP,EXP,27864856,11,11.5,
2023,UNDP,EXP,10148704,11,11.b,
2023,UNDP,EXP,783872,11,11.7,
2023,UNDP,EXP,2349133,11,11.c,
2023,UNDP,EXP,2124344,12,12.1,
2023,UNDP,EXP,19338137,12,12.2,
2023,UNDP,EXP,282674,12,12.3,
2023,UNDP,EXP,21281661,12,12.4,
2023,UNDP,EXP,3331024,12,12.5,
2023,UNDP,EXP,3111774,3,3.7,
2023,UNDP,EXP,2125781,2,2.a,
2023,UNDP,EXP,1349512,2,2.5,
2023,UNDP,EXP,237832,2,2.c,
2023,UNDP,EXP,7321965,3,3.1,
2023,UNDP,EXP,35881707,3,3.2,
2023,UNDP,EXP,279076488,3,3.3,
2023,UNDP,EXP,5337460,3,3.4,
2023,UNDP,EXP,1738275,3,3.5,
2023,UNDP,EXP,220011,3,3.6,
2023,UNDP,EXP,5435816,5,5.b,
2023,UNDP,EXP,3248573,5,5.a,
2023,UNDP,EXP,6836030,5,5.c,
2023,UNDP,EXP,32011136,2,2.1,
2023,UNDP,EXP,30814399,2,2.2,
2023,UNDP,EXP,236016476,1,1.5,
2023,UNDP,EXP,18875512,2,2.3,
2023,UNDP,EXP,18520716,2,2.4,
2023,UNDP,EXP,85733306,3,3.8,
2023,UNDP,EXP,2655969,3,3.9,
2023,UNDP,EXP,90864,3,3.c,
2023,UNDP,EXP,6994306,3,3.d,
2023,UNDP,EXP,41127792,4,4.1,
2023,UNDP,EXP,954473,4,4.2,
2023,UNDP,EXP,20056899,4,4.4,
2023,UNDP,EXP,6148168,4,4.3,
2023,UNDP,EXP,1612528,4,4.5,
2023,UNDP,EXP,72234289,1,1.1,
2023,UNDP,EXP,17708991,1,1.b,
2023,UNDP,EXP,408692,6,6.6,
2023,UNDP,EXP,5697093,9,9.3,
2023,UNDP,EXP,1466105,12,12.8,
2023,UNDP,EXP,136625598,13,13.2,
2023,UNDP,EXP,6249336,14,14.2,
2023,UNDP,EXP,668958,14,14.c,
2023,UNDP,EXP,4942943,15,15.3,
2023,UNDP,EXP,1743806,15,15.7,
2023,UNDP,EXP,1980751,15,15.c,
2023,UNDP,EXP,338468053,16,16.6,
2023,UNDP,EXP,2446895,16,16.b,
2023,UNDP,EXP,586119,17,17.11,
2023,UNDP,EXP,20889530,17,17.17,
2023,UNDP,EXP,334896,17,17.2,
2023,UNDP,EXP,1103025,17,17.3,
2023,UNDP,EXP,1423660,17,17.4,
2023,UNDP,EXP,94880937,1,1.3,
2023,UNDP,EXP,66167776,1,1.a,
2023,UNDP,EXP,182048,3,3.a,
2023,UNDP,EXP,274576,4,4.6,
2023,UNDP,EXP,773636,12,12.b,
2023,UNDP,EXP,697078,13,13.a,
2023,UNDP,EXP,2161812,14,14.4,
2023,UNDP,EXP,48142591,15,15.1,
2023,UNDP,EXP,350493150,1,1.4,
2023,UNDP,EXP,1272467,6,6.2,
2023,UNDP,EXP,4686660,6,6.3,
2023,UNDP,EXP,4697619,6,6.5,
2023,UNDP,EXP,3526537,6,6.b,
2023,UNDP,EXP,6241850,7,7.3,
2023,UNDP,EXP,18669051,7,7.a,
2023,UNDP,EXP,2327139,7,7.b,
2023,UNDP,EXP,4807480,8,8.1,
2023,UNDP,EXP,2792587,8,8.4,
2023,UNDP,EXP,18165830,8,8.2,
2023,UNDP,EXP,12892695,8,8.5,
2023,UNDP,EXP,41230500,8,8.3,
2023,UNDP,EXP,1498736,8,8.9,
2023,UNDP,EXP,352533,8,8.a,
2023,UNDP,EXP,99829,8,8.b,
2023,UNDP,EXP,15307300,9,9.1,
2023,UNDP,EXP,2787904,9,9.2,
2023,UNDP,EXP,38676506,9,9.4,
2023,UNDP,EXP,2512557,9,9.5,
2023,UNDP,EXP,115344985,1,1.2,
2023,UNDP,EXP,8259360,12,12.7,
2023,UNDP,EXP,139644992,13,13.1,
2023,UNDP,EXP,1274246,14,14.1,
2023,UNDP,EXP,772704,14,14.a,
2023,UNDP,EXP,1322752,15,15.6,
2023,UNDP,EXP,108,15,15.8,
2023,UNDP,EXP,4475991,15,15.a,
2023,UNDP,EXP,82580559,16,16.1,
2023,UNDP,EXP,10155530,16,16.1,
2023,UNDP,EXP,831252,16,16.2,
2023,UNDP,EXP,174962543,16,16.3,
2023,UNDP,EXP,8004804,16,16.4,
2023,UNDP,EXP,4169071,3,3.b,
2023,UNDP,EXP,2537824,4,4.7,
2023,UNDP,EXP,1349786,4,4.a,
2023,UNDP,EXP,76076,4,4.b,
2023,UNDP,EXP,594422,4,4.c,
2023,UNDP,EXP,20040213,5,5.1,
2023,UNDP,EXP,30301558,5,5.2,
2023,UNDP,EXP,752999,5,5.3,
2023,UNDP,EXP,5204641,5,5.4,
2023,UNDP,EXP,63372694,5,5.5,
2023,UNDP,EXP,32266064,5,5.6,
2023,UNDP,EXP,92833864,7,7.1,
2023,UNDP,EXP,5483490,8,8.6,
2023,UNDP,EXP,4683214,12,12.a,
2023,UNDP,EXP,18038586,13,13.3,
2023,UNDP,EXP,7216112,14,14.5,
2023,UNDP,EXP,1047239,14,14.b,
2023,UNDP,EXP,8687359,6,6.1,
2023,UNDP,EXP,9657611,6,6.4,
2023,UNDP,EXP,4106534,7,7.2,
2023,UNDP,EXP,720110,8,8.8,
2023,UNDP,EXP,2125339,9,9.a,
2023,UNDP,EXP,1945132,9,9.b,
2023,UNDP,EXP,844517,9,9.c,
2023,UNDP,EXP,28203248,10,10.1,
2023,UNDP,EXP,27315437,10,10.2,
2023,UNDP,EXP,17568269,10,10.3,
2023,UNDP,EXP,1634842,10,10.4,
2023,UNDP,EXP,2558426,10,10.5,
2023,UNDP,EXP,1358822,10,10.6,
2023,UNDP,EXP,2093390,10,10.7,
2023,UNDP,EXP,341535,10,10.a,
2023,UNDP,EXP,100929,10,10.b,
2023,UNDP,EXP,12757259,11,11.1,
2023,UNDP,EXP,3641567,12,12.6,
2023,UNDP,EXP,75073,12,12.c,
2023,UNDP,EXP,4687540,13,13.b,
2023,UNDP,EXP,1819271,14,14.7,
2023,UNDP,EXP,50355137,15,15.2,
2023,UNDP,EXP,7556017,15,15.5,
2023,UNDP,EXP,6194268,15,15.9,
2023,UNDP,EXP,3379486,16,16.8,
2023,UNDP,EXP,6407947,17,17.1,
2023,UNDP,EXP,47346,17,17.15,
2023,UNDP,EXP,3655785,17,17.19,
2023,UNDP,EXP,1879697,15,15.4,
2023,UNDP,EXP,573578,15,15.b,
2023,UNDP,EXP,123914600,16,16.7,
2023,UNDP,EXP,130104897,16,16.a,
2023,UNDP,EXP,910025,17,17.13,
2023,UNDP,EXP,44879491,17,17.16,
2023,UNDP,EXP,27612232,16,16.5,
2023,UNDP,EXP,4881498,16,16.9,
2023,UNDP,EXP,105152,17,17.1,
2023,UNDP,EXP,8433967,17,17.14,
2023,UNDP,EXP,70942938,17,17.18,
2023,ITU,BUD,7820118.56,16,,
2023,ITU,BUD,13315873.05,17,,
2023,ITU,BUD,12322571.26,1,,
2023,ITU,BUD,3834859.88,2,,
2023,ITU,BUD,11399777.25,3,,
2023,ITU,BUD,7473887.43,4,,
2023,ITU,BUD,10423161.68,5,,
2023,ITU,BUD,6351929.34,8,,
2023,ITU,BUD,11128685.03,11,,
2023,ITU,BUD,10421738.92,10,,
2023,ITU,BUD,3669808.38,12,,
2023,ITU,BUD,6173798.8,13,,
2023,ITU,BUD,2843349.7,6,,
2023,ITU,BUD,1471532.93,15,,
2023,ITU,BUD,5225293.41,7,,
2023,ITU,BUD,76810994.01,9,,
2023,ITU,BUD,4754535.33,14,,
2023,UNIDO,EXP,196861.27,6,,
2023,UNIDO,EXP,34566732.52,7,,
2023,UNIDO,EXP,2958903.44,8,,
2023,UNIDO,EXP,224497.23,10,,
2023,UNIDO,EXP,4892416.2,11,,
2023,UNIDO,EXP,158536469.5,9,,
2023,UNIDO,EXP,16746264.15,12,,
2023,UNIDO,EXP,59790036.63,13,,
2023,UNIDO,EXP,22101734.74,2,,
2023,UNIDO,EXP,515349.61,14,,
2023,UNIDO,EXP,515348.5,15,,
2023,UNIDO,EXP,17429705.88,17,,
2023,UNIDO,EXP,746863.49,16,,
2023,OPCW,EXP,7666422.86,16,16.a,
2023,OPCW,EXP,86505669.26,16,16.1,
2023,UNIDO,EXP,32344581.58,1,,
2023,UNIDO,EXP,6963209.77,3,,
2023,UNIDO,EXP,591572.7,4,,
2023,UNIDO,EXP,13636017.76,5,,
2023,ICC,EXP,200657525,16,,
2023,WTO,EXP,314202918.6,17,17.1,
2023,IARC,EXP,50646048.83,3,3.4,
2023,IMO,EXP,19225851.85,13,,
2023,IMO,EXP,16604145.59,14,,
2023,IMO,EXP,15730242.66,10,,
2023,IMO,EXP,2621707.54,5,,
2023,IMO,EXP,33208289.91,9,,
2023,PAHO,EXP,281648,1,,
2023,DPO,EXP,7226664864,16,,
2023,ICAO,EXP,368467.78,3,,
2023,ICAO,EXP,368467.78,4,,
2023,ICAO,EXP,368467.78,5,,
2023,ICAO,EXP,368467.78,10,,
2023,ICAO,EXP,368467.78,17,,
2023,ICAO,EXP,533175.13,7,,
2023,ICAO,EXP,533175.13,9,,
2023,ICAO,EXP,533175.13,15,,
2023,ICAO,EXP,533175.13,16,,
2023,ICAO,EXP,533175.13,17,,
2023,ICAO,EXP,2929971.19,16,,
2023,ICAO,EXP,2929971.19,3,,
2023,ICAO,EXP,2929971.19,5,,
2023,ICAO,EXP,2929971.19,9,,
2023,ICAO,EXP,1839140.26,7,,
2023,ICAO,EXP,1839140.26,11,,
2023,ICAO,EXP,2285536.77,4,,
2023,ICAO,EXP,2285536.77,10,,
2023,ICAO,EXP,2285536.77,16,,
2023,ICAO,EXP,2285536.77,17,,
2023,ICAO,EXP,368467.78,1,,
2023,ICAO,EXP,368467.78,11,,
2023,ICAO,EXP,368467.78,16,,
2023,ICAO,EXP,533175.13,8,,
2023,ICAO,EXP,533175.13,12,,
2023,ICAO,EXP,2929971.19,2,,
2023,ICAO,EXP,2929971.19,4,,
2023,ICAO,EXP,2929971.19,8,,
2023,ICAO,EXP,2929971.19,13,,
2023,ICAO,EXP,1839140.26,2,,
2023,ICAO,EXP,1839140.26,8,,
2023,ICAO,EXP,1839140.26,13,,
2023,ICAO,EXP,2285536.77,5,,
2023,ICAO,EXP,2285536.77,11,,
2023,ICAO,EXP,368467.78,8,,
2023,ICAO,EXP,368467.78,12,,
2023,ICAO,EXP,533175.13,2,,
2023,ICAO,EXP,533175.13,5,,
2023,ICAO,EXP,533175.13,10,,
2023,ICAO,EXP,533175.13,13,,
2023,ICAO,EXP,2929971.19,10,,
2023,ICAO,EXP,2929971.19,17,,
2023,ICAO,EXP,1839140.26,5,,
2023,ICAO,EXP,1839140.26,10,,
2023,ICAO,EXP,1839140.26,16,,
2023,ICAO,EXP,2285536.77,3,,
2023,ICAO,EXP,2285536.77,9,,
2023,ICAO,EXP,2929971.19,11,,
2023,ICAO,EXP,1839140.26,4,,
2023,ICAO,EXP,1839140.26,9,,
2023,ICAO,EXP,1839140.26,17,,
2023,ICAO,EXP,2285536.77,8,,
2023,ICAO,EXP,368467.78,7,,
2023,ICAO,EXP,368467.78,9,,
2023,ICAO,EXP,368467.78,13,,
2023,ICAO,EXP,533175.13,3,,
2023,ICAO,EXP,533175.13,4,,
2023,ICAO,EXP,533175.13,11,,
2023,UNU,EXP,436230,1,,
2023,UNU,EXP,110906,2,,
2023,UNU,EXP,98899,3,,
2023,UNU,EXP,107979,5,,
2023,UNU,EXP,85679,4,,
2023,UNU,EXP,119415,6,,
2023,UNU,EXP,105801,7,,
2023,UNU,EXP,220437,8,,
2023,UNU,EXP,431058,10,,
2023,UNU,EXP,55342,9,,
2023,UNU,EXP,1162725,11,,
2023,UNU,EXP,243904,12,,
2023,UNU,EXP,1050211,13,,
2023,UNU,EXP,198991,14,,
2023,UNU,EXP,230296,15,,
2023,UNU,EXP,314048,16,,
2023,UNU,EXP,1240687,17,,
2023,UN,EXP,11707,12,,
2023,UN,EXP,126902,13,,
2023,UN,EXP,146631,17,,
2023,UN,EXP,96820,16,,
2023,UN,EXP,837315,4,,
2023,UN,EXP,280500,5,,
2023,UN,EXP,2918041,9,,
2023,UN,EXP,837315,8,,
2023,UN,EXP,11894054,10,,
2023,UN,EXP,2620302,11,,
2023,UN,EXP,2358888,13,,
2023,UN,EXP,3378564,16,,
2023,UN,EXP,94923889,11,,
2023,UN,EXP,57444454,15,,
2023,UN,EXP,14601,11,,
2023,UN,EXP,11707,9,,
2023,UN,EXP,222065,10,,
2023,UN,EXP,8593,15,,
2023,UN,EXP,3995876,16,,
2023,UN,EXP,635903,17,,
2023,UN,EXP,79415,1,,
2023,UN,EXP,8204,2,,
2023,UN,EXP,53319,3,,
2023,UN,EXP,121650,4,,
2023,UN,EXP,539595,5,,
2023,UN,EXP,56793,7,,
2023,UN,EXP,76492,8,,
2023,UN,EXP,118648723,1,,
2023,UN,EXP,78856307,2,,
2023,UN,EXP,143493161,3,,
2023,UN,EXP,596506474,5,,
2023,UN,EXP,132389269,4,,
2023,UN,EXP,85212245,6,,
2023,UN,EXP,66606130,14,,
2023,UN,EXP,439886,6,,
2023,UN,EXP,439886,7,,
2023,UN,EXP,439886,17,,
2023,UN,EXP,439886,9,,
2023,UN,EXP,906147,1,,
2023,UN,EXP,837315,2,,
2023,UN,EXP,439886,3,,
2023,UN,EXP,837315,3,,
2023,UN,EXP,205664820,8,,
2023,UN,EXP,238541360,10,,
2023,UN,EXP,196251238,13,,
2023,UN,EXP,744350032,17,,
2023,UN,EXP,14435304,17,,
2023,UN,EXP,68746,1,,
2023,UN,EXP,63873123,7,,
2023,UN,EXP,8593,6,,
2023,UN,EXP,8593,10,,
2023,UN,EXP,144486557,9,,
2023,UN,EXP,93836266,12,,
2023,UN,EXP,1256961949,16,,
2023,UN,EXP,721836,5,,
2023,UN,EXP,77340,9,,
2023,UN,EXP,867922,3,,
2023,UN,EXP,8593,7,,
2023,UN,EXP,68746,12,,
2023,UN,EXP,945261,4,,
2023,UN,EXP,558563,8,,
2023,UN,EXP,618716,11,,
2024,UN,EXP,3549436,9,,
2024,UN,EXP,300209,13,,
2024,UN,EXP,469966,17,,
2024,UN,EXP,545215324,5,,
2024,UN,EXP,267710,17,,
2024,UN,EXP,649287,X00,,
2024,UN,EXP,1018490,3,,
2024,UN,EXP,109961054,1,,
2024,UN,EXP,124354313,4,,
2024,UN,EXP,82177095,6,,
2024,UN,EXP,69895014,2,,
2024,UN,EXP,143800112,3,,
2024,UN,EXP,183463246,8,,
2024,UN,EXP,65123926,7,,
2024,UN,EXP,123632753,9,,
2024,UN,EXP,212342267,10,,
2024,UN,EXP,91466375,11,,
2024,UN,EXP,1134532718,16,,
2024,UN,EXP,84514944,12,,
2024,UN,EXP,175482437,13,,
2024,UN,EXP,20671,2,,
2024,UN,EXP,252207,9,,
2024,UN,EXP,62852466,14,,
2024,UN,EXP,717372894,17,,
2024,UN,EXP,252207,3,,
2024,UN,EXP,51762533,15,,
2024,UN,EXP,3545714811,X00,,
2024,UN,EXP,15503,8,,
2024,UN,EXP,252207,6,,
2024,UN,EXP,252207,7,,
2024,UN,EXP,1449026,1,,
2024,UN,EXP,1018490,2,,
2024,UN,EXP,1018490,4,,
2024,UN,EXP,3880894,11,,
2024,UN,EXP,341194,5,,
2024,UN,EXP,1018490,8,,
2024,UN,EXP,14467645,10,,
2024,UN,EXP,6339212,X00,,
2024,UN,EXP,3216105,13,,
2024,UN,EXP,4109606,16,,
2024,UN,EXP,1002085,4,,
2024,UN,EXP,17558761,17,,
2024,UN,EXP,71754,1,,
2024,UN,EXP,905895,3,,
2024,UN,EXP,8969,6,,
2024,UN,EXP,946599,5,,
2024,UN,EXP,8969,7,,
2024,UN,EXP,645786,11,,
2024,UN,EXP,583001,8,,
2024,UN,EXP,71754,12,,
2024,UN,EXP,440570,9,,
2024,UN,EXP,8969,15,,
2024,UN,EXP,1241513,X00,,
2024,UN,EXP,8969,10,,
2024,UN,EXP,5641059,16,,
2024,UN,EXP,1023572,17,,
2024,UN,EXP,110113,3,,
2024,UN,EXP,429461,1,,
2024,UN,EXP,952179,5,,
2024,UN,EXP,124380,2,,
2024,UN,EXP,31973,7,,
2024,UN,EXP,223978,4,,
2024,UN,EXP,12949,9,,
